year,circuit_name,circuitId,driverId,grid,final_position,points,laps,statusId,rank,fastestLapTime,driverRef,wins,stop,duration
2014,Monaco Grand Prix,6,13,16,7,6.0,77,11,6,1:20.314,massa,0.0,1.0,24.264
2014,Monaco Grand Prix,6,154,14,8,4.0,77,11,11,1:20.979,grosjean,0.0,1.0,26.312
2014,Monaco Grand Prix,6,154,14,8,4.0,77,11,11,1:20.979,grosjean,0.0,2.0,25.029
2014,Monaco Grand Prix,6,824,21,9,2.0,77,11,16,1:21.254,jules_bianchi,0.0,1.0,32.658
2014,Monaco Grand Prix,6,825,8,10,1.0,77,11,8,1:20.657,kevin_magnussen,0.0,1.0,28.943
2014,Monaco Grand Prix,6,828,22,11,0.0,77,11,10,1:20.911,ericsson,0.0,1.0,28.091
2014,Monaco Grand Prix,6,828,22,11,0.0,77,11,10,1:20.911,ericsson,0.0,2.0,25.585
2014,Monaco Grand Prix,6,8,6,12,0.0,77,11,1,1:18.479,raikkonen,0.0,1.0,25.282
2014,Monaco Grand Prix,6,8,6,12,0.0,77,11,1,1:18.479,raikkonen,0.0,2.0,25.684
2014,Monaco Grand Prix,6,8,6,12,0.0,77,11,1,1:18.479,raikkonen,0.0,3.0,31.896
2014,Monaco Grand Prix,6,155,20,13,0.0,75,12,19,1:22.425,kobayashi,0.0,1.0,25.421
2014,Monaco Grand Prix,6,155,20,13,0.0,75,12,19,1:22.425,kobayashi,0.0,2.0,25.116
2014,Monaco Grand Prix,6,820,19,14,0.0,75,13,7,1:20.579,chilton,0.0,1.0,33.074
2014,Monaco Grand Prix,6,820,19,14,0.0,75,13,7,1:20.579,chilton,0.0,2.0,37.352
2014,Monaco Grand Prix,6,820,19,14,0.0,75,13,7,1:20.579,chilton,0.0,3.0,26.137
2014,Monaco Grand Prix,6,821,17,\N,0.0,59,3,15,1:21.146,gutierrez,0.0,1.0,25.906
2014,Monaco Grand Prix,6,822,13,\N,0.0,55,5,14,1:21.105,bottas,0.0,1.0,25.595
2014,Monaco Grand Prix,6,818,7,\N,0.0,50,5,13,1:21.083,vergne,0.0,1.0,25.444
2014,Monaco Grand Prix,6,818,7,\N,0.0,50,5,13,1:21.083,vergne,0.0,2.0,19.385
2014,Monaco Grand Prix,6,16,18,\N,0.0,23,3,17,1:21.761,sutil,0.0,1.0,33.207
2014,Monaco Grand Prix,6,826,9,\N,0.0,10,26,18,1:22.011,kvyat,0.0,,
2014,Monaco Grand Prix,6,20,4,\N,0.0,5,101,20,1:59.505,vettel,0.0,1.0,1:06.065
2014,Monaco Grand Prix,6,815,10,\N,0.0,0,4,0,\N,perez,0.0,,
2014,Monaco Grand Prix,6,813,15,\N,0.0,0,54,0,\N,maldonado,0.0,,
2014,Canadian Grand Prix,7,817,6,1,25.0,70,1,4,1:18.640,ricciardo,1.0,1.0,23.606
2014,Canadian Grand Prix,7,817,6,1,25.0,70,1,4,1:18.640,ricciardo,1.0,2.0,23.274
2014,Canadian Grand Prix,7,3,1,2,18.0,70,1,7,1:18.881,rosberg,2.0,1.0,23.882
2014,Canadian Grand Prix,7,3,1,2,18.0,70,1,7,1:18.881,rosberg,2.0,2.0,25.102
2014,Canadian Grand Prix,7,20,3,3,15.0,70,1,10,1:19.171,vettel,0.0,1.0,23.904
2014,Canadian Grand Prix,7,20,3,3,15.0,70,1,10,1:19.171,vettel,0.0,2.0,23.340
2014,Canadian Grand Prix,7,18,9,4,12.0,70,1,5,1:18.759,button,0.0,1.0,23.493
2014,Canadian Grand Prix,7,18,9,4,12.0,70,1,5,1:18.759,button,0.0,2.0,25.050
2014,Canadian Grand Prix,7,807,11,5,10.0,70,1,8,1:18.936,hulkenberg,0.0,1.0,23.902
2014,Canadian Grand Prix,7,4,7,6,8.0,70,1,3,1:18.614,alonso,0.0,1.0,23.932
2014,Canadian Grand Prix,7,4,7,6,8.0,70,1,3,1:18.614,alonso,0.0,2.0,23.790
2014,Canadian Grand Prix,7,822,4,7,6.0,70,1,11,1:19.321,bottas,0.0,1.0,23.448
2014,Canadian Grand Prix,7,822,4,7,6.0,70,1,11,1:19.321,bottas,0.0,2.0,24.491
2014,Canadian Grand Prix,7,818,8,8,4.0,70,1,12,1:19.399,vergne,0.0,1.0,24.433
2014,Canadian Grand Prix,7,818,8,8,4.0,70,1,12,1:19.399,vergne,0.0,2.0,23.975
2014,Canadian Grand Prix,7,825,12,9,2.0,70,1,6,1:18.819,kevin_magnussen,0.0,1.0,23.479
2014,Canadian Grand Prix,7,825,12,9,2.0,70,1,6,1:18.819,kevin_magnussen,0.0,2.0,23.907
2014,Canadian Grand Prix,7,8,10,10,1.0,70,1,2,1:18.529,raikkonen,0.0,1.0,23.925
2014,Canadian Grand Prix,7,8,10,10,1.0,70,1,2,1:18.529,raikkonen,0.0,2.0,24.221
2014,Canadian Grand Prix,7,815,13,11,0.0,69,4,13,1:19.491,perez,0.0,1.0,23.907
2014,Canadian Grand Prix,7,13,5,12,0.0,69,4,1,1:18.504,massa,0.0,1.0,27.949
2014,Canadian Grand Prix,7,13,5,12,0.0,69,4,1,1:18.504,massa,0.0,2.0,24.012
2014,Canadian Grand Prix,7,16,16,13,0.0,69,11,17,1:20.226,sutil,0.0,1.0,23.703
2014,Canadian Grand Prix,7,16,16,13,0.0,69,11,17,1:20.226,sutil,0.0,2.0,24.068
2014,Canadian Grand Prix,7,821,22,14,0.0,64,132,16,1:20.112,gutierrez,0.0,1.0,24.370
2014,Canadian Grand Prix,7,821,22,14,0.0,64,132,16,1:20.112,gutierrez,0.0,2.0,24.768
2014,Canadian Grand Prix,7,821,22,14,0.0,64,132,16,1:20.112,gutierrez,0.0,3.0,24.403
2014,Canadian Grand Prix,7,154,14,\N,0.0,59,65,14,1:19.650,grosjean,0.0,1.0,23.943
2014,Canadian Grand Prix,7,154,14,\N,0.0,59,65,14,1:19.650,grosjean,0.0,2.0,23.856
2014,Canadian Grand Prix,7,826,15,\N,0.0,47,79,15,1:19.978,kvyat,0.0,1.0,25.235
2014,Canadian Grand Prix,7,826,15,\N,0.0,47,79,15,1:19.978,kvyat,0.0,2.0,25.698
2014,Canadian Grand Prix,7,1,2,\N,0.0,46,23,9,1:18.942,hamilton,4.0,1.0,24.417
2014,Canadian Grand Prix,7,1,2,\N,0.0,46,23,9,1:18.942,hamilton,4.0,2.0,23.554
2014,Canadian Grand Prix,7,155,21,\N,0.0,23,22,19,1:23.130,kobayashi,0.0,,
2014,Canadian Grand Prix,7,813,17,\N,0.0,21,131,18,1:21.514,maldonado,0.0,,
2014,Canadian Grand Prix,7,828,20,\N,0.0,7,101,20,1:51.041,ericsson,0.0,,
2014,Canadian Grand Prix,7,820,18,\N,0.0,0,4,0,\N,chilton,0.0,,
2014,Canadian Grand Prix,7,824,19,\N,0.0,0,4,0,\N,jules_bianchi,0.0,,
2014,Austrian Grand Prix,70,3,3,1,25.0,71,1,6,1:12.598,rosberg,3.0,1.0,21.474
2014,Austrian Grand Prix,70,3,3,1,25.0,71,1,6,1:12.598,rosberg,3.0,2.0,21.664
2014,Austrian Grand Prix,70,1,9,2,18.0,71,1,2,1:12.217,hamilton,4.0,1.0,22.226
2014,Austrian Grand Prix,70,1,9,2,18.0,71,1,2,1:12.217,hamilton,4.0,2.0,22.555
2014,Austrian Grand Prix,70,822,2,3,15.0,71,1,3,1:12.581,bottas,0.0,1.0,21.133
2014,Austrian Grand Prix,70,822,2,3,15.0,71,1,3,1:12.581,bottas,0.0,2.0,22.208
2014,Austrian Grand Prix,70,13,1,4,12.0,71,1,4,1:12.586,massa,0.0,1.0,21.896
2014,Austrian Grand Prix,70,13,1,4,12.0,71,1,4,1:12.586,massa,0.0,2.0,22.096
2014,Austrian Grand Prix,70,4,4,5,10.0,71,1,5,1:12.595,alonso,0.0,1.0,21.234
2014,Austrian Grand Prix,70,4,4,5,10.0,71,1,5,1:12.595,alonso,0.0,2.0,21.276
2014,Austrian Grand Prix,70,815,15,6,8.0,71,1,1,1:12.142,perez,0.0,1.0,23.770
2014,Austrian Grand Prix,70,815,15,6,8.0,71,1,1,1:12.142,perez,0.0,2.0,21.960
2014,Austrian Grand Prix,70,825,6,7,6.0,71,1,7,1:12.746,kevin_magnussen,0.0,1.0,21.670
2014,Austrian Grand Prix,70,825,6,7,6.0,71,1,7,1:12.746,kevin_magnussen,0.0,2.0,21.882
2014,Austrian Grand Prix,70,817,5,8,4.0,71,1,10,1:13.060,ricciardo,1.0,1.0,21.467
2014,Austrian Grand Prix,70,817,5,8,4.0,71,1,10,1:13.060,ricciardo,1.0,2.0,21.398
2014,Austrian Grand Prix,70,807,10,9,2.0,71,1,11,1:13.156,hulkenberg,0.0,1.0,21.920
2014,Austrian Grand Prix,70,807,10,9,2.0,71,1,11,1:13.156,hulkenberg,0.0,2.0,22.246
2014,Austrian Grand Prix,70,8,8,10,1.0,71,1,9,1:12.884,raikkonen,0.0,1.0,21.914
2014,Austrian Grand Prix,70,8,8,10,1.0,71,1,9,1:12.884,raikkonen,0.0,2.0,21.618
2014,Austrian Grand Prix,70,18,11,11,0.0,71,1,8,1:12.858,button,0.0,1.0,21.505
2014,Austrian Grand Prix,70,18,11,11,0.0,71,1,8,1:12.858,button,0.0,2.0,21.242
2014,Austrian Grand Prix,70,813,13,12,0.0,70,11,12,1:13.187,maldonado,0.0,1.0,23.343
2014,Austrian Grand Prix,70,813,13,12,0.0,70,11,12,1:13.187,maldonado,0.0,2.0,22.612
2014,Austrian Grand Prix,70,16,16,13,0.0,70,11,14,1:13.709,sutil,0.0,1.0,22.960
2014,Austrian Grand Prix,70,16,16,13,0.0,70,11,14,1:13.709,sutil,0.0,2.0,22.449
2014,Austrian Grand Prix,70,154,22,14,0.0,70,11,15,1:13.953,grosjean,0.0,1.0,21.884
2014,Austrian Grand Prix,70,154,22,14,0.0,70,11,15,1:13.953,grosjean,0.0,2.0,24.212
2014,Austrian Grand Prix,70,824,18,15,0.0,69,12,19,1:14.476,jules_bianchi,0.0,1.0,24.452
2014,Austrian Grand Prix,70,155,19,16,0.0,69,12,22,1:15.274,kobayashi,0.0,1.0,22.480
2014,Austrian Grand Prix,70,820,21,17,0.0,69,12,21,1:14.847,chilton,0.0,1.0,22.977
2014,Austrian Grand Prix,70,828,20,18,0.0,69,12,20,1:14.672,ericsson,0.0,1.0,23.177
2014,Austrian Grand Prix,70,828,20,18,0.0,69,12,20,1:14.672,ericsson,0.0,2.0,25.178
2014,Austrian Grand Prix,70,821,17,19,0.0,69,12,16,1:14.036,gutierrez,0.0,1.0,55.222
2014,Austrian Grand Prix,70,821,17,19,0.0,69,12,16,1:14.036,gutierrez,0.0,2.0,29.067
2014,Austrian Grand Prix,70,821,17,19,0.0,69,12,16,1:14.036,gutierrez,0.0,3.0,22.530
2014,Austrian Grand Prix,70,818,14,\N,0.0,59,23,13,1:13.317,vergne,0.0,1.0,22.232
2014,Austrian Grand Prix,70,818,14,\N,0.0,59,23,13,1:13.317,vergne,0.0,2.0,22.374
2014,Austrian Grand Prix,70,20,12,\N,0.0,34,10,17,1:14.254,vettel,0.0,1.0,21.381
2014,Austrian Grand Prix,70,20,12,\N,0.0,34,10,17,1:14.254,vettel,0.0,2.0,29.844
2014,Austrian Grand Prix,70,826,7,\N,0.0,24,22,18,1:14.332,kvyat,0.0,1.0,21.906
2014,British Grand Prix,9,1,6,1,25.0,52,1,1,1:37.176,hamilton,5.0,1.0,29.679
2014,British Grand Prix,9,1,6,1,25.0,52,1,1,1:37.176,hamilton,5.0,2.0,29.291
2014,British Grand Prix,9,822,14,2,18.0,52,1,4,1:38.264,bottas,0.0,1.0,29.104
2014,British Grand Prix,9,817,8,3,15.0,52,1,7,1:38.459,ricciardo,1.0,1.0,28.483
2014,British Grand Prix,9,18,3,4,12.0,52,1,5,1:38.284,button,0.0,1.0,28.645
2014,British Grand Prix,9,20,2,5,10.0,52,1,2,1:37.481,vettel,0.0,1.0,28.558
2014,British Grand Prix,9,20,2,5,10.0,52,1,2,1:37.481,vettel,0.0,2.0,28.787
2014,British Grand Prix,9,4,16,6,8.0,52,1,8,1:38.587,alonso,0.0,1.0,34.410
2014,British Grand Prix,9,825,5,7,6.0,52,1,10,1:38.677,kevin_magnussen,0.0,1.0,28.745
2014,British Grand Prix,9,807,4,8,4.0,52,1,9,1:38.625,hulkenberg,0.0,1.0,29.579
2014,British Grand Prix,9,826,9,9,2.0,52,1,6,1:38.407,kvyat,0.0,1.0,28.700
2014,British Grand Prix,9,826,9,9,2.0,52,1,6,1:38.407,kvyat,0.0,2.0,28.575
2014,British Grand Prix,9,818,10,10,1.0,51,11,13,1:39.261,vergne,0.0,1.0,30.218
2014,British Grand Prix,9,815,7,11,0.0,51,11,11,1:38.716,perez,0.0,1.0,29.599
2014,British Grand Prix,9,154,11,12,0.0,51,11,12,1:38.919,grosjean,0.0,1.0,29.710
2014,British Grand Prix,9,16,13,13,0.0,51,11,15,1:40.041,sutil,0.0,1.0,29.956
2014,British Grand Prix,9,824,12,14,0.0,51,11,14,1:39.961,jules_bianchi,0.0,1.0,30.353
2014,British Grand Prix,9,155,22,15,0.0,50,12,18,1:41.462,kobayashi,0.0,1.0,29.507
2014,British Grand Prix,9,155,22,15,0.0,50,12,18,1:41.462,kobayashi,0.0,2.0,29.540
2014,British Grand Prix,9,820,17,16,0.0,50,12,17,1:40.399,chilton,0.0,2.0,23.154
2014,British Grand Prix,9,820,17,16,0.0,50,12,17,1:40.399,chilton,0.0,3.0,29.737
2014,British Grand Prix,9,813,20,17,0.0,49,13,16,1:40.314,maldonado,0.0,1.0,28.831
2014,British Grand Prix,9,3,1,\N,0.0,28,6,3,1:38.091,rosberg,3.0,1.0,28.329
2014,British Grand Prix,9,828,21,\N,0.0,11,22,20,1:44.319,ericsson,0.0,,
2014,British Grand Prix,9,821,19,\N,0.0,9,4,19,1:42.566,gutierrez,0.0,,
2014,British Grand Prix,9,13,15,\N,0.0,0,4,0,\N,massa,0.0,,
2014,British Grand Prix,9,8,18,\N,0.0,0,4,0,\N,raikkonen,0.0,,
2014,German Grand Prix,10,3,1,1,25.0,67,1,6,1:21.298,rosberg,4.0,1.0,20.055
2014,German Grand Prix,10,3,1,1,25.0,67,1,6,1:21.298,rosberg,4.0,2.0,20.257
2014,German Grand Prix,10,822,2,2,18.0,67,1,9,1:21.494,bottas,0.0,1.0,20.115
2014,German Grand Prix,10,822,2,2,18.0,67,1,9,1:21.494,bottas,0.0,2.0,20.206
2014,German Grand Prix,10,1,20,3,15.0,67,1,1,1:19.908,hamilton,5.0,1.0,19.710
2014,German Grand Prix,10,1,20,3,15.0,67,1,1,1:19.908,hamilton,5.0,2.0,19.918
2014,German Grand Prix,10,1,20,3,15.0,67,1,1,1:19.908,hamilton,5.0,3.0,19.868
2014,German Grand Prix,10,20,6,4,12.0,67,1,10,1:21.545,vettel,0.0,1.0,19.607
2014,German Grand Prix,10,20,6,4,12.0,67,1,10,1:21.545,vettel,0.0,2.0,19.061
2014,German Grand Prix,10,20,6,4,12.0,67,1,10,1:21.545,vettel,0.0,3.0,18.879
2014,German Grand Prix,10,4,7,5,10.0,67,1,3,1:20.548,alonso,0.0,1.0,19.174
2014,German Grand Prix,10,4,7,5,10.0,67,1,3,1:20.548,alonso,0.0,2.0,19.032
2014,German Grand Prix,10,4,7,5,10.0,67,1,3,1:20.548,alonso,0.0,3.0,19.308
2014,German Grand Prix,10,817,5,6,8.0,67,1,5,1:20.846,ricciardo,1.0,1.0,19.050
2014,German Grand Prix,10,817,5,6,8.0,67,1,5,1:20.846,ricciardo,1.0,2.0,19.358
2014,German Grand Prix,10,817,5,6,8.0,67,1,5,1:20.846,ricciardo,1.0,3.0,18.868
2014,German Grand Prix,10,807,9,7,6.0,67,1,13,1:22.098,hulkenberg,0.0,1.0,19.564
2014,German Grand Prix,10,807,9,7,6.0,67,1,13,1:22.098,hulkenberg,0.0,2.0,19.514
2014,German Grand Prix,10,18,11,8,4.0,67,1,8,1:21.346,button,0.0,1.0,22.604
2014,German Grand Prix,10,18,11,8,4.0,67,1,8,1:21.346,button,0.0,2.0,18.916
2014,German Grand Prix,10,18,11,8,4.0,67,1,8,1:21.346,button,0.0,3.0,19.221
2014,German Grand Prix,10,825,4,9,2.0,66,11,2,1:20.224,kevin_magnussen,0.0,1.0,25.859
2014,German Grand Prix,10,825,4,9,2.0,66,11,2,1:20.224,kevin_magnussen,0.0,2.0,19.135
2014,German Grand Prix,10,825,4,9,2.0,66,11,2,1:20.224,kevin_magnussen,0.0,3.0,19.427
2014,German Grand Prix,10,815,10,10,1.0,66,11,4,1:20.752,perez,0.0,1.0,21.802
2014,German Grand Prix,10,815,10,10,1.0,66,11,4,1:20.752,perez,0.0,2.0,19.843
2014,German Grand Prix,10,815,10,10,1.0,66,11,4,1:20.752,perez,0.0,3.0,19.932
2014,German Grand Prix,10,8,12,11,0.0,66,11,7,1:21.338,raikkonen,0.0,1.0,19.737
2014,German Grand Prix,10,8,12,11,0.0,66,11,7,1:21.338,raikkonen,0.0,2.0,19.867
2014,German Grand Prix,10,8,12,11,0.0,66,11,7,1:21.338,raikkonen,0.0,3.0,19.740
2014,German Grand Prix,10,813,18,12,0.0,66,11,15,1:22.305,maldonado,0.0,1.0,19.099
2014,German Grand Prix,10,813,18,12,0.0,66,11,15,1:22.305,maldonado,0.0,2.0,19.126
2014,German Grand Prix,10,818,13,13,0.0,66,11,11,1:21.876,vergne,0.0,1.0,20.274
2014,German Grand Prix,10,818,13,13,0.0,66,11,11,1:21.876,vergne,0.0,2.0,26.711
2014,German Grand Prix,10,818,13,13,0.0,66,11,11,1:21.876,vergne,0.0,3.0,20.431
2014,German Grand Prix,10,821,16,14,0.0,66,11,12,1:22.008,gutierrez,0.0,1.0,21.002
2014,German Grand Prix,10,821,16,14,0.0,66,11,12,1:22.008,gutierrez,0.0,2.0,23.305
2014,German Grand Prix,10,821,16,14,0.0,66,11,12,1:22.008,gutierrez,0.0,3.0,19.779
2014,German Grand Prix,10,824,17,15,0.0,66,11,16,1:22.522,jules_bianchi,0.0,1.0,20.031
2014,German Grand Prix,10,824,17,15,0.0,66,11,16,1:22.522,jules_bianchi,0.0,2.0,20.575
2014,German Grand Prix,10,155,19,16,0.0,65,12,18,1:22.866,kobayashi,0.0,1.0,20.121
2014,German Grand Prix,10,155,19,16,0.0,65,12,18,1:22.866,kobayashi,0.0,2.0,20.092
2014,German Grand Prix,10,155,19,16,0.0,65,12,18,1:22.866,kobayashi,0.0,3.0,20.358
2014,German Grand Prix,10,820,21,17,0.0,65,12,19,1:23.035,chilton,0.0,1.0,23.883
2014,German Grand Prix,10,820,21,17,0.0,65,12,19,1:23.035,chilton,0.0,2.0,20.920
2014,German Grand Prix,10,820,21,17,0.0,65,12,19,1:23.035,chilton,0.0,3.0,20.632
2014,German Grand Prix,10,828,22,18,0.0,65,12,20,1:23.230,ericsson,0.0,1.0,27.495
2014,German Grand Prix,10,828,22,18,0.0,65,12,20,1:23.230,ericsson,0.0,2.0,19.890
2014,German Grand Prix,10,828,22,18,0.0,65,12,20,1:23.230,ericsson,0.0,3.0,20.423
2014,German Grand Prix,10,16,15,\N,0.0,47,23,17,1:22.529,sutil,0.0,1.0,20.031
2014,German Grand Prix,10,16,15,\N,0.0,47,23,17,1:22.529,sutil,0.0,2.0,19.638
2014,German Grand Prix,10,16,15,\N,0.0,47,23,17,1:22.529,sutil,0.0,3.0,20.424
2014,German Grand Prix,10,826,8,\N,0.0,44,44,14,1:22.179,kvyat,0.0,1.0,20.313
2014,German Grand Prix,10,826,8,\N,0.0,44,44,14,1:22.179,kvyat,0.0,2.0,20.251
2014,German Grand Prix,10,154,14,\N,0.0,26,47,21,1:24.137,grosjean,0.0,1.0,18.928
2014,German Grand Prix,10,13,3,\N,0.0,0,4,0,\N,massa,0.0,,
2014,Hungarian Grand Prix,11,817,4,1,25.0,70,1,2,1:26.608,ricciardo,2.0,1.0,22.205
2014,Hungarian Grand Prix,11,817,4,1,25.0,70,1,2,1:26.608,ricciardo,2.0,2.0,23.741
2014,Hungarian Grand Prix,11,817,4,1,25.0,70,1,2,1:26.608,ricciardo,2.0,3.0,22.273
2014,Hungarian Grand Prix,11,4,5,2,18.0,70,1,5,1:27.419,alonso,0.0,1.0,22.253
2014,Hungarian Grand Prix,11,4,5,2,18.0,70,1,5,1:27.419,alonso,0.0,2.0,21.634
2014,Hungarian Grand Prix,11,1,22,3,15.0,70,1,4,1:27.380,hamilton,5.0,1.0,23.800
2014,Hungarian Grand Prix,11,1,22,3,15.0,70,1,4,1:27.380,hamilton,5.0,2.0,23.364
2014,Hungarian Grand Prix,11,3,1,4,12.0,70,1,1,1:25.724,rosberg,4.0,1.0,22.827
2014,Hungarian Grand Prix,11,3,1,4,12.0,70,1,1,1:25.724,rosberg,4.0,2.0,23.864
2014,Hungarian Grand Prix,11,3,1,4,12.0,70,1,1,1:25.724,rosberg,4.0,3.0,22.001
2014,Hungarian Grand Prix,11,13,6,5,10.0,70,1,7,1:28.229,massa,0.0,1.0,22.851
2014,Hungarian Grand Prix,11,13,6,5,10.0,70,1,7,1:28.229,massa,0.0,2.0,22.111
2014,Hungarian Grand Prix,11,13,6,5,10.0,70,1,7,1:28.229,massa,0.0,3.0,22.278
2014,Hungarian Grand Prix,11,8,16,6,8.0,70,1,6,1:27.983,raikkonen,0.0,1.0,23.214
2014,Hungarian Grand Prix,11,8,16,6,8.0,70,1,6,1:27.983,raikkonen,0.0,2.0,22.154
2014,Hungarian Grand Prix,11,20,2,7,6.0,70,1,9,1:28.746,vettel,0.0,1.0,22.170
2014,Hungarian Grand Prix,11,20,2,7,6.0,70,1,9,1:28.746,vettel,0.0,2.0,21.608
2014,Hungarian Grand Prix,11,822,3,8,4.0,70,1,3,1:26.850,bottas,0.0,1.0,25.497
2014,Hungarian Grand Prix,11,822,3,8,4.0,70,1,3,1:26.850,bottas,0.0,2.0,22.518
2014,Hungarian Grand Prix,11,822,3,8,4.0,70,1,3,1:26.850,bottas,0.0,3.0,22.589
2014,Hungarian Grand Prix,11,818,8,9,2.0,70,1,11,1:29.120,vergne,0.0,1.0,23.809
2014,Hungarian Grand Prix,11,818,8,9,2.0,70,1,11,1:29.120,vergne,0.0,2.0,23.123
2014,Hungarian Grand Prix,11,18,7,10,1.0,70,1,13,1:29.156,button,0.0,1.0,26.737
2014,Hungarian Grand Prix,11,18,7,10,1.0,70,1,13,1:29.156,button,0.0,2.0,22.807
2014,Hungarian Grand Prix,11,18,7,10,1.0,70,1,13,1:29.156,button,0.0,3.0,22.211
2014,Hungarian Grand Prix,11,16,11,11,0.0,70,1,8,1:28.704,sutil,0.0,1.0,31.956
2014,Hungarian Grand Prix,11,16,11,11,0.0,70,1,8,1:28.704,sutil,0.0,2.0,22.500
2014,Hungarian Grand Prix,11,825,21,12,0.0,70,1,10,1:28.883,kevin_magnussen,0.0,1.0,23.546
2014,Hungarian Grand Prix,11,825,21,12,0.0,70,1,10,1:28.883,kevin_magnussen,0.0,2.0,21.812
2014,Hungarian Grand Prix,11,813,20,13,0.0,70,1,12,1:29.128,maldonado,0.0,1.0,22.376
2014,Hungarian Grand Prix,11,813,20,13,0.0,70,1,12,1:29.128,maldonado,0.0,2.0,32.608
2014,Hungarian Grand Prix,11,813,20,13,0.0,70,1,12,1:29.128,maldonado,0.0,3.0,21.818
2014,Hungarian Grand Prix,11,826,10,14,0.0,69,11,14,1:29.401,kvyat,0.0,1.0,23.423
2014,Hungarian Grand Prix,11,826,10,14,0.0,69,11,14,1:29.401,kvyat,0.0,2.0,22.202
2014,Hungarian Grand Prix,11,824,15,15,0.0,69,11,16,1:29.883,jules_bianchi,0.0,1.0,22.892
2014,Hungarian Grand Prix,11,824,15,15,0.0,69,11,16,1:29.883,jules_bianchi,0.0,2.0,25.504
2014,Hungarian Grand Prix,11,824,15,15,0.0,69,11,16,1:29.883,jules_bianchi,0.0,3.0,24.226
2014,Hungarian Grand Prix,11,820,18,16,0.0,69,11,15,1:29.499,chilton,0.0,1.0,24.625
2014,Hungarian Grand Prix,11,820,18,16,0.0,69,11,15,1:29.499,chilton,0.0,2.0,23.232
2014,Hungarian Grand Prix,11,821,13,\N,0.0,33,31,18,1:30.485,gutierrez,0.0,1.0,24.050
2014,Hungarian Grand Prix,11,155,17,\N,0.0,26,31,19,1:32.888,kobayashi,0.0,1.0,34.086
2014,Hungarian Grand Prix,11,815,12,\N,0.0,23,3,17,1:30.280,perez,0.0,1.0,25.535
2014,Hungarian Grand Prix,11,807,9,\N,0.0,16,3,20,1:41.151,hulkenberg,0.0,1.0,24.040
2014,Hungarian Grand Prix,11,154,14,\N,0.0,11,3,21,1:46.312,grosjean,0.0,1.0,23.979
2014,Hungarian Grand Prix,11,828,19,\N,0.0,8,3,22,1:48.459,ericsson,0.0,,
2014,Belgian Grand Prix,13,817,5,1,25.0,44,1,6,1:52.974,ricciardo,3.0,1.0,22.913
2014,Belgian Grand Prix,13,817,5,1,25.0,44,1,6,1:52.974,ricciardo,3.0,2.0,22.675
2014,Belgian Grand Prix,13,3,1,2,18.0,44,1,1,1:50.511,rosberg,4.0,1.0,29.997
2014,Belgian Grand Prix,13,3,1,2,18.0,44,1,1,1:50.511,rosberg,4.0,2.0,22.936
2014,Belgian Grand Prix,13,3,1,2,18.0,44,1,1,1:50.511,rosberg,4.0,3.0,23.392
2014,Belgian Grand Prix,13,822,6,3,15.0,44,1,4,1:52.716,bottas,0.0,1.0,22.769
2014,Belgian Grand Prix,13,822,6,3,15.0,44,1,4,1:52.716,bottas,0.0,2.0,23.176
2014,Belgian Grand Prix,13,8,8,4,12.0,44,1,13,1:54.090,raikkonen,0.0,1.0,22.858
2014,Belgian Grand Prix,13,8,8,4,12.0,44,1,13,1:54.090,raikkonen,0.0,2.0,22.819
2014,Belgian Grand Prix,13,20,3,5,10.0,44,1,5,1:52.953,vettel,0.0,1.0,22.800
2014,Belgian Grand Prix,13,20,3,5,10.0,44,1,5,1:52.953,vettel,0.0,2.0,22.731
2014,Belgian Grand Prix,13,20,3,5,10.0,44,1,5,1:52.953,vettel,0.0,3.0,23.190
2014,Belgian Grand Prix,13,18,10,6,8.0,44,1,8,1:53.483,button,0.0,1.0,22.800
2014,Belgian Grand Prix,13,18,10,6,8.0,44,1,8,1:53.483,button,0.0,2.0,22.588
2014,Belgian Grand Prix,13,4,4,7,6.0,44,1,11,1:53.879,alonso,0.0,1.0,28.920
2014,Belgian Grand Prix,13,4,4,7,6.0,44,1,11,1:53.879,alonso,0.0,2.0,22.974
2014,Belgian Grand Prix,13,815,13,8,4.0,44,1,16,1:54.532,perez,0.0,1.0,24.104
2014,Belgian Grand Prix,13,815,13,8,4.0,44,1,16,1:54.532,perez,0.0,2.0,22.977
2014,Belgian Grand Prix,13,826,11,9,2.0,44,1,14,1:54.159,kvyat,0.0,1.0,24.082
2014,Belgian Grand Prix,13,826,11,9,2.0,44,1,14,1:54.159,kvyat,0.0,2.0,24.436
2014,Belgian Grand Prix,13,807,18,10,1.0,44,1,9,1:53.612,hulkenberg,0.0,1.0,23.823
2014,Belgian Grand Prix,13,807,18,10,1.0,44,1,9,1:53.612,hulkenberg,0.0,2.0,23.841
2014,Belgian Grand Prix,13,818,12,11,0.0,44,1,7,1:53.276,vergne,0.0,1.0,23.571
2014,Belgian Grand Prix,13,818,12,11,0.0,44,1,7,1:53.276,vergne,0.0,2.0,23.202
2014,Belgian Grand Prix,13,825,7,12,0.0,44,1,15,1:54.203,kevin_magnussen,0.0,1.0,23.115
2014,Belgian Grand Prix,13,825,7,12,0.0,44,1,15,1:54.203,kevin_magnussen,0.0,2.0,22.414
2014,Belgian Grand Prix,13,13,9,13,0.0,44,1,3,1:52.512,massa,0.0,1.0,23.945
